,player,player_link,number,class,pos,height,weight,hometown,high_school,rsci,summary,season,date_game,school_name,game_location,opp_name,game_type,game_result,gs,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
1006,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-09,Kansas,N,Michigan State,REG,W,0,4,2,3,.667,1,1,1.000,1,2,.500,2,2,1.000,0,1,1,0,2,0,0,3,7
1007,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-12,Kansas,,Tarleton State,REG,W,0,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3
1008,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-18,Kansas,,Stony Brook,REG,W,0,12,3,8,.375,1,4,.250,2,4,.500,3,4,.750,4,2,6,1,1,0,0,1,11
1009,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-25,Kansas,N,North Texas,REG,W,0,10,1,2,.500,1,2,.500,0,0,,2,4,.500,0,3,3,0,0,0,1,1,4
1010,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-26,Kansas,N,Dayton,REG,L,0,4,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,0,0,0,0,1,3
1011,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-11-28,Kansas,N,Iona,REG,W,0,2,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1
1012,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-12-03,Kansas,@,St. John's (NY),REG,W,0,4,1,2,.500,1,1,1.000,0,1,.000,2,4,.500,0,1,1,0,1,0,1,0,4
1013,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-12-07,Kansas,,UTEP,REG,W,0,7,0,1,.000,0,0,,0,1,.000,1,2,.500,2,2,4,1,0,1,1,1,1
1014,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-12-11,Kansas,,Missouri,REG,W,0,7,0,3,.000,0,1,.000,0,2,.000,2,4,.500,1,2,3,0,0,0,0,0,2
1015,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-12-18,Kansas,,Stephen F. Austin,REG,W,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
1016,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2021-12-29,Kansas,,Nevada,REG,W,0,5,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,2,3,0,0,0,0,3,2
1017,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-01-08,Kansas,@,Texas Tech,REG,L,0,9,0,0,,0,0,,0,0,,0,0,,1,0,1,0,1,1,2,1,0
1018,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-02-12,Kansas,,Oklahoma,REG,W,0,9,1,1,1.000,0,0,,1,1,1.000,0,2,.000,1,2,3,0,0,0,0,1,3
1019,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,0,9,1,3,.333,1,2,.500,0,1,.000,0,2,.000,3,3,6,2,1,2,0,1,2
1020,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-02-22,Kansas,,Kansas State,REG,W,0,5,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,1,0,1,2,0
1021,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-02-26,Kansas,@,Baylor,REG,L,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1022,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-03-01,Kansas,@,TCU,REG,L,0,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0
1023,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-03-03,Kansas,,TCU,REG,W,0,2,0,2,.000,0,0,,0,2,.000,1,2,.500,0,0,0,0,0,1,0,0,1
1024,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-03-05,Kansas,,Texas,REG,W,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
1025,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-03-10,Kansas,N,West Virginia,CTOURN,W,0,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,3,3,2,0,1,0,2,2
1026,Zach Clemence,/cbb/players/zach-clemence-1.html,21,FR,F,6-10,225,"San Antonio, TX",Sunrise Christian Academy ,43 (2021)," 2.3 Pts, 1.9 Reb, 0.3 Ast",2021-22,2022-03-11,Kansas,N,TCU,CTOURN,W,0,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
1027,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-09,Kansas,N,Michigan State,REG,W,0,4,0,0,,0,0,,0,0,,0,0,,2,0,2,1,0,1,0,0,0
1028,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-12,Kansas,,Tarleton State,REG,W,0,7,1,1,1.000,1,1,1.000,0,0,,0,1,.000,2,0,2,0,0,0,0,0,2
1029,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-18,Kansas,,Stony Brook,REG,W,0,6,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,1,0,0,0
1030,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-25,Kansas,N,North Texas,REG,W,0,4,0,0,,0,0,,0,0,,0,1,.000,1,1,2,0,0,0,2,0,0
1031,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-26,Kansas,N,Dayton,REG,L,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1032,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-11-28,Kansas,N,Iona,REG,W,0,9,2,4,.500,2,4,.500,0,0,,2,2,1.000,2,0,2,1,0,0,0,2,6
1033,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-12-03,Kansas,@,St. John's (NY),REG,W,0,6,0,2,.000,0,2,.000,0,0,,0,0,,3,1,4,0,0,0,0,1,0
1034,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-12-07,Kansas,,UTEP,REG,W,0,6,1,3,.333,1,3,.333,0,0,,2,2,1.000,2,0,2,1,0,0,0,0,4
1035,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-12-11,Kansas,,Missouri,REG,W,0,6,0,1,.000,0,1,.000,0,0,,2,2,1.000,2,0,2,0,0,0,0,1,2
1036,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2021-12-29,Kansas,,Nevada,REG,W,0,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0
1037,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-01,Kansas,,George Mason,REG,W,0,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,0,2
1038,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-08,Kansas,@,Texas Tech,REG,L,0,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
1039,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-11,Kansas,,Iowa State,REG,W,1,10,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,2,1,1,3
1040,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-15,Kansas,,West Virginia,REG,W,0,7,0,0,,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,0,0,1
1041,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-18,Kansas,@,Oklahoma,REG,W,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1042,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-22,Kansas,@,Kansas State,REG,W,0,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
1043,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-24,Kansas,,Texas Tech,REG,W,0,17,2,2,1.000,2,2,1.000,0,0,,2,3,.667,2,2,4,0,0,0,0,0,6
1044,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-01-29,Kansas,,Kentucky,REG,L,0,11,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,1,1,0,2,4
1045,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-01,Kansas,@,Iowa State,REG,W,0,5,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,2,1
1046,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-05,Kansas,,Baylor,REG,W,0,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,1,0
1047,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-07,Kansas,@,Texas,REG,L,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
1048,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-12,Kansas,,Oklahoma,REG,W,0,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
1049,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1050,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-19,Kansas,@,West Virginia,REG,W,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1051,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-22,Kansas,,Kansas State,REG,W,0,3,0,0,,0,0,,0,0,,0,1,.000,0,0,0,1,0,0,1,0,0
1052,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-02-26,Kansas,@,Baylor,REG,L,0,3,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4
1053,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-03-01,Kansas,@,TCU,REG,L,0,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0
1054,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-03-03,Kansas,,TCU,REG,W,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
1055,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-03-05,Kansas,,Texas,REG,W,0,4,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1
1056,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-03-10,Kansas,N,West Virginia,CTOURN,W,0,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,1,1,0
1057,KJ Adams Jr,/cbb/players/kj-adamsjr-1.html,24,FR,F,6-7,225,"Austin, TX",Westlake HS,66 (2021)," 1.2 Pts, 0.9 Reb, 0.3 Ast",2021-22,2022-03-11,Kansas,N,TCU,CTOURN,W,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1058,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-09,Kansas,N,Michigan State,REG,W,0,11,2,2,1.000,2,2,1.000,0,0,,1,1,1.000,0,2,2,2,0,0,0,0,5
1059,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-12,Kansas,,Tarleton State,REG,W,0,17,1,2,.500,1,2,.500,0,0,,2,3,.667,0,3,3,3,1,0,0,0,4
1060,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-18,Kansas,,Stony Brook,REG,W,0,20,2,4,.500,2,3,.667,0,1,.000,0,0,,0,4,4,3,1,0,2,1,4
1061,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-25,Kansas,N,North Texas,REG,W,0,11,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0
1062,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-26,Kansas,N,Dayton,REG,L,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1063,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-11-28,Kansas,N,Iona,REG,W,0,11,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,2,1,0,0,1,2
1064,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2021-12-03,Kansas,@,St. John's (NY),REG,W,0,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1065,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-01-11,Kansas,,Iowa State,REG,W,0,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0
1066,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-01-15,Kansas,,West Virginia,REG,W,0,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0
1067,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-01-29,Kansas,,Kentucky,REG,L,0,10,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
1068,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-02-01,Kansas,@,Iowa State,REG,W,0,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,1,0
1069,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-02-05,Kansas,,Baylor,REG,W,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2
1070,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-02-07,Kansas,@,Texas,REG,L,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
1071,Bobby Pettiford,/cbb/players/bob-pettiford-1.html,0,FR,G,6-1,190,"Durham, NC",South Granville HS,98 (2021)," 1.4 Pts, 0.9 Reb, 0.9 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
1072,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-11-10,Kansas,,Tennessee State,REG,W,0,3,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,1,0,0,0,1,0
1073,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-11-17,Kansas,,South Dakota State,REG,W,0,4,1,2,.500,0,1,.000,1,1,1.000,0,0,,1,2,3,0,0,0,2,0,3
1074,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-11-21,Kansas,,Texas Southern,REG,W,0,4,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0
1075,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-11-24,Kansas,,Oakland,REG,W,0,2,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
1076,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-11-28,Kansas,,Toledo,REG,W,0,4,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,0,4
1077,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2017-12-18,Kansas,,Omaha,REG,W,0,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
1078,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2018-02-19,Kansas,,Oklahoma,REG,W,0,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
1079,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2018-02-26,Kansas,,Texas,REG,W,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1080,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2018-03-09,Kansas,N,Kansas State,CTOURN,W,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1081,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2018-03-15,Kansas,N,Penn,NCAA,W,0,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
1082,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2017-18,2018-03-31,Kansas,N,Villanova,NCAA,L,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1083,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2018-19,2018-12-04,Kansas,,Wofford,REG,W,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1084,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2018-19,2018-12-29,Kansas,,Eastern Michigan,REG,W,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
1085,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2018-19,2019-01-05,Kansas,@,Iowa State,REG,L,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
1086,Chris Teahan,/cbb/players/chris-teahan-1.html,12,SR,G,6-4,195,"Leawood, KS",Rockhurst High School,," 0.8 Pts, 0.2 Reb, 0.1 Ast",2018-19,2019-02-02,Kansas,,Texas Tech,REG,W,0,2,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,1,0,0
